"code","task","closeness","degree","score","type","age","Gender","Ethnicity","education","languages","Language","first.language","Disorders","Device","Distraction","Honesty"
"3294",2,"high","high",10,"lenient",19,"female","Indian","jc",4,"3 indian languages","yes","no","computer",",,","yes"
"3294",2,"high","high",10,"lenient",19,"female","Indian","jc",4,"3 indian languages","yes","no","computer",",,","yes"
"3294",2,"high","low",9,"lenient",19,"female","Indian","jc",4,"3 indian languages","yes","no","computer",",,","yes"
"3294",2,"high","low",9,"lenient",19,"female","Indian","jc",4,"3 indian languages","yes","no","computer",",,","yes"
"3294",2,"low","low",9,"strict",19,"female","Indian","jc",4,"3 indian languages","yes","no","computer",",,","yes"
"3294",2,"low","low",9,"strict",19,"female","Indian","jc",4,"3 indian languages","yes","no","computer",",,","yes"
"3294",2,"low","high",10,"lenient",19,"female","Indian","jc",4,"3 indian languages","yes","no","computer",",,","yes"
"3294",2,"low","high",10,"lenient",19,"female","Indian","jc",4,"3 indian languages","yes","no","computer",",,","yes"
"3333",2,"low","high",8,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"3333",2,"low","high",8,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"3333",2,"high","high",10,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"3333",2,"high","high",10,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"3333",2,"low","low",8,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"3333",2,"low","low",8,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"3333",2,"high","low",9,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"3333",2,"high","low",9,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"3333",2,"low","low",10,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"3333",2,"low","low",10,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"3333",2,"high","low",10,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"3333",2,"high","low",10,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"3333",2,"high","high",10,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"3333",2,"high","high",10,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"3333",2,"trial","trial",3,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"3333",2,"trial","trial",3,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"3333",2,"trial","trial",3,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"3333",2,"trial","trial",3,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"3333",2,"low","high",10,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"3333",2,"low","high",10,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"3472",1,"low","high",2,"strict",20,"female","Chinese","jc",3,"Chinese , Korean (slightly)","yes","no","computer",",,","yes"
"3472",1,"low","low",1,"strict",20,"female","Chinese","jc",3,"Chinese , Korean (slightly)","yes","no","computer",",,","yes"
"3472",1,"trial","trial",1,"lenient",20,"female","Chinese","jc",3,"Chinese , Korean (slightly)","yes","no","computer",",,","yes"
"3472",1,"high","high",5,"lenient",20,"female","Chinese","jc",3,"Chinese , Korean (slightly)","yes","no","computer",",,","yes"
"3472",1,"trial","trial",1,"strict",20,"female","Chinese","jc",3,"Chinese , Korean (slightly)","yes","no","computer",",,","yes"
"3472",1,"high","low",3,"strict",20,"female","Chinese","jc",3,"Chinese , Korean (slightly)","yes","no","computer",",,","yes"
"3472",1,"low","low",1,"lenient",20,"female","Chinese","jc",3,"Chinese , Korean (slightly)","yes","no","computer",",,","yes"
"3472",1,"high","high",4,"strict",20,"female","Chinese","jc",3,"Chinese , Korean (slightly)","yes","no","computer",",,","yes"
"3472",1,"low","high",3,"lenient",20,"female","Chinese","jc",3,"Chinese , Korean (slightly)","yes","no","computer",",,","yes"
"3472",1,"high","low",3,"lenient",20,"female","Chinese","jc",3,"Chinese , Korean (slightly)","yes","no","computer",",,","yes"
"3523",1,"low","low",7,"lenient",20,"female","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"3523",1,"low","low",7,"lenient",20,"female","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"3523",1,"high","low",5,"lenient",20,"female","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"3523",1,"high","low",5,"lenient",20,"female","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"3523",1,"trial","trial",4,"strict",20,"female","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"3523",1,"trial","trial",4,"strict",20,"female","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"3523",1,"high","high",3,"lenient",20,"female","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"3523",1,"high","high",3,"lenient",20,"female","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"3523",1,"low","low",7,"strict",20,"female","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"3523",1,"low","low",7,"strict",20,"female","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"3523",1,"trial","trial",4,"lenient",20,"female","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"3523",1,"trial","trial",4,"lenient",20,"female","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"3523",1,"low","high",5,"lenient",20,"female","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"3523",1,"low","high",5,"lenient",20,"female","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"3523",1,"high","high",3,"strict",20,"female","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"3523",1,"high","high",3,"strict",20,"female","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"3523",1,"high","low",5,"strict",20,"female","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"3523",1,"high","low",5,"strict",20,"female","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"3523",1,"low","high",4,"strict",20,"female","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"3523",1,"low","high",4,"strict",20,"female","Chinese","jc",2,"chinese","yes","no","computer","no","no"
"3543",1,"high","high",2,"strict",21,"female","Chinese","jc",3,"mandarin, hokkien","yes","no","computer",",,","yes"
"3543",1,"high","high",2,"strict",21,"female","Chinese","jc",3,"mandarin, hokkien","yes","no","computer",",,","yes"
"3543",1,"high","low",5,"strict",21,"female","Chinese","jc",3,"mandarin, hokkien","yes","no","computer",",,","yes"
"3543",1,"high","low",5,"strict",21,"female","Chinese","jc",3,"mandarin, hokkien","yes","no","computer",",,","yes"
"3543",1,"low","low",1,"lenient",21,"female","Chinese","jc",3,"mandarin, hokkien","yes","no","computer",",,","yes"
"3543",1,"low","low",1,"lenient",21,"female","Chinese","jc",3,"mandarin, hokkien","yes","no","computer",",,","yes"
"3543",1,"trial","trial",3,"strict",21,"female","Chinese","jc",3,"mandarin, hokkien","yes","no","computer",",,","yes"
"3543",1,"trial","trial",3,"strict",21,"female","Chinese","jc",3,"mandarin, hokkien","yes","no","computer",",,","yes"
"3543",1,"trial","trial",3,"lenient",21,"female","Chinese","jc",3,"mandarin, hokkien","yes","no","computer",",,","yes"
"3543",1,"trial","trial",3,"lenient",21,"female","Chinese","jc",3,"mandarin, hokkien","yes","no","computer",",,","yes"
"3543",1,"low","low",1,"strict",21,"female","Chinese","jc",3,"mandarin, hokkien","yes","no","computer",",,","yes"
"3543",1,"low","low",1,"strict",21,"female","Chinese","jc",3,"mandarin, hokkien","yes","no","computer",",,","yes"
"3543",1,"high","high",2,"lenient",21,"female","Chinese","jc",3,"mandarin, hokkien","yes","no","computer",",,","yes"
"3543",1,"high","high",2,"lenient",21,"female","Chinese","jc",3,"mandarin, hokkien","yes","no","computer",",,","yes"
"3543",1,"low","high",6,"strict",21,"female","Chinese","jc",3,"mandarin, hokkien","yes","no","computer",",,","yes"
"3543",1,"low","high",6,"strict",21,"female","Chinese","jc",3,"mandarin, hokkien","yes","no","computer",",,","yes"
"3543",1,"low","high",6,"lenient",21,"female","Chinese","jc",3,"mandarin, hokkien","yes","no","computer",",,","yes"
"3543",1,"low","high",6,"lenient",21,"female","Chinese","jc",3,"mandarin, hokkien","yes","no","computer",",,","yes"
"3543",1,"high","low",5,"lenient",21,"female","Chinese","jc",3,"mandarin, hokkien","yes","no","computer",",,","yes"
"3543",1,"high","low",5,"lenient",21,"female","Chinese","jc",3,"mandarin, hokkien","yes","no","computer",",,","yes"
"3548",1,"low","low",3,"strict",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
"3548",1,"low","low",3,"strict",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
"3548",1,"high","high",6,"lenient",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
"3548",1,"high","high",6,"lenient",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
"3548",1,"high","low",5,"lenient",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
"3548",1,"high","low",5,"lenient",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
"3548",1,"low","high",4,"strict",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
"3548",1,"low","high",4,"strict",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
"3548",1,"high","high",4,"strict",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
"3548",1,"high","high",4,"strict",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
"3548",1,"trial","trial",4,"lenient",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
"3548",1,"trial","trial",4,"lenient",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
"3548",1,"trial","trial",4,"strict",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
"3548",1,"trial","trial",4,"strict",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
"3548",1,"high","low",5,"strict",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
"3548",1,"high","low",5,"strict",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
"3548",1,"low","low",3,"lenient",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
"3548",1,"low","low",3,"lenient",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
"3548",1,"low","high",5,"lenient",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
"3548",1,"low","high",5,"lenient",22,"male","Chinese","jc",2,"Chinese","yes","no","computer","yes","no"
"3626",1,"high","high",8,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"3626",1,"high","high",8,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"3626",1,"low","high",6,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"3626",1,"low","high",6,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"3626",1,"trial","trial",3,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"3626",1,"trial","trial",3,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"3626",1,"low","low",5,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"3626",1,"low","low",5,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"3626",1,"high","high",8,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"3626",1,"high","high",8,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"3626",1,"high","low",5,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"3626",1,"high","low",5,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"3626",1,"low","high",6,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"3626",1,"low","high",6,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"3626",1,"low","low",5,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"3626",1,"low","low",5,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"3626",1,"high","low",4,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"3626",1,"high","low",4,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"3626",1,"trial","trial",3,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"3626",1,"trial","trial",3,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer","no","no"
"3737",2,"low","low",10,"lenient",20,"female","Chinese","jc",3,"Mandarin, Malay","yes","no","computer",",,","yes"
"3737",2,"low","low",10,"lenient",20,"female","Chinese","jc",3,"Mandarin, Malay","yes","no","computer",",,","yes"
"3737",2,"high","high",10,"lenient",20,"female","Chinese","jc",3,"Mandarin, Malay","yes","no","computer",",,","yes"
"3737",2,"high","high",10,"lenient",20,"female","Chinese","jc",3,"Mandarin, Malay","yes","no","computer",",,","yes"
"3737",2,"trial","trial",2,"strict",20,"female","Chinese","jc",3,"Mandarin, Malay","yes","no","computer",",,","yes"
"3737",2,"trial","trial",2,"strict",20,"female","Chinese","jc",3,"Mandarin, Malay","yes","no","computer",",,","yes"
"3737",2,"trial","trial",3,"lenient",20,"female","Chinese","jc",3,"Mandarin, Malay","yes","no","computer",",,","yes"
"3737",2,"trial","trial",3,"lenient",20,"female","Chinese","jc",3,"Mandarin, Malay","yes","no","computer",",,","yes"
"3737",2,"high","high",10,"strict",20,"female","Chinese","jc",3,"Mandarin, Malay","yes","no","computer",",,","yes"
"3737",2,"high","high",10,"strict",20,"female","Chinese","jc",3,"Mandarin, Malay","yes","no","computer",",,","yes"
"3737",2,"high","low",9,"strict",20,"female","Chinese","jc",3,"Mandarin, Malay","yes","no","computer",",,","yes"
"3737",2,"high","low",9,"strict",20,"female","Chinese","jc",3,"Mandarin, Malay","yes","no","computer",",,","yes"
"3737",2,"high","low",10,"lenient",20,"female","Chinese","jc",3,"Mandarin, Malay","yes","no","computer",",,","yes"
"3737",2,"high","low",10,"lenient",20,"female","Chinese","jc",3,"Mandarin, Malay","yes","no","computer",",,","yes"
"3737",2,"low","high",10,"lenient",20,"female","Chinese","jc",3,"Mandarin, Malay","yes","no","computer",",,","yes"
"3737",2,"low","high",10,"lenient",20,"female","Chinese","jc",3,"Mandarin, Malay","yes","no","computer",",,","yes"
"3737",2,"low","low",9,"strict",20,"female","Chinese","jc",3,"Mandarin, Malay","yes","no","computer",",,","yes"
"3737",2,"low","low",9,"strict",20,"female","Chinese","jc",3,"Mandarin, Malay","yes","no","computer",",,","yes"
"3737",2,"low","high",10,"strict",20,"female","Chinese","jc",3,"Mandarin, Malay","yes","no","computer",",,","yes"
"3737",2,"low","high",10,"strict",20,"female","Chinese","jc",3,"Mandarin, Malay","yes","no","computer",",,","yes"
"3837",2,"low","high",10,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"3837",2,"low","high",10,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"3837",2,"high","high",10,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"3837",2,"high","high",10,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"3837",2,"high","low",10,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"3837",2,"high","low",10,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"3837",2,"high","high",10,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"3837",2,"high","high",10,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"3837",2,"low","low",10,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"3837",2,"low","low",10,"strict",19,"female","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
"3837",2,"trial","trial",3,"lenient",19,"female","Chinese","jc",2,"Chinese","yes","no","computer",",,","yes"
